_id,location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_date
3323,25649,DRIFTWOOD AVE AT STONG CRT,-79.5169659492139,43.7619707815267,2,13448828,,2005-01-27
3324,25656,GARDEN AVE AT GLENDALE,-79.4511597867465,43.6425780637823,2,13467972,,2023-11-01
3325,25687,DRAPER ST AT FRONT ST W,-79.3975449032827,43.6417555677249,2,13467984,,2022-11-16
3326,25688,FRONT ST AT PORTLAND ST (PX 2316),-79.3988459978022,43.64142900436743,2,13468026,2316,2022-02-23
3327,25690,EARNSCLIFFE RD AT OAKWOOD AVE,-79.4373227910883,43.6837051742069,2,13461215,,2023-10-17
3328,25691,COMBERMERE DR AT VICTORIA PARK AVE (PX 2344),-79.31461499924346,43.75606299812192,2,13449271,2344,2016-11-24
3329,25695,DUNDAS ST W AT MARGUERETTA ST,-79.437012353698,43.649983986274,2,13466849,,2005-02-02
3330,25696,CHAPLIN CRES AT RUSSELL HILL RD,-79.4149826745945,43.7018395735583,2,13457942,,2006-06-06
3331,25697,GERRARD ST E AT DRIVEWAY W OF CHURCH ST,-79.37969000000001,43.65961,1,7642005,,2005-02-17
3332,25723,BERMONDSEY RD AT NORTHLINE RD (PX 2456),-79.31245300076449,43.71489100227633,2,13455561,2456,2022-02-08
3333,25867,DUNDAS ST W AT DRAGON CITY PARKING ENT W OF SPADINA AVE,-79.399127138802,43.6526859018939,2,30139431,,2005-03-08
3334,25913,DIXON RD AT 65M W OF MCARTHUR ST & LOBLAWS (PX 1900),-79.54491999826341,43.69751000027012,1,908520,1900,2023-11-22
3335,25914,MOULD AVE AT ST CLAIR AVE W (PX 2024),-79.48703999995922,43.66820099630182,2,13464022,2024,2018-01-25
3336,25916,ISLINGTON AVE AT 170M S OF BERGAMOT AVE & REXDALE PLAZA (PX 2018),-79.55527999516441,43.715500002219905,1,907960,2018,2014-04-23
3337,25917,FINCH AVE  AT FINCH AVE (MORNINGSIDE AVE EXT),-79.2213761174651,43.8176447976952,2,20230428,,2005-03-29
3338,25918,DUFFERIN ST AT GERRY FITZGERALD DR & ENVIRONMENT CANADA (PX 1777),-79.47014900199488,43.78383899950321,2,14673411,1777,2013-07-30
3339,25919,ARROW RD AT BARTOR RD,-79.5297294417144,43.7373402312207,2,13452645,,2015-12-09
3340,25921,MILITARY TRL AT PAN AM DR (PX 2003),-79.1906189956197,43.78781300351462,2,30090087,2003,2022-12-17
3341,25922,MCCOWAN RD AT 120M N OF ELLESMERE RD & PRIVATE DRIVEWAY,-79.25177491425231,43.77338059038152,1,107897,2021,2015-04-29
3342,25923,THE QUEENSWAY AT 80M E OF HIGH ST & HUMBER TREATMENT PT (PX 2005),-79.48207000318594,43.63086999972128,1,912850,2005,2016-10-05
3343,25924,DONALD AVE AT HAVERSON BLVD,-79.465247133761,43.6873572116518,2,13460610,,2005-04-12
3344,25925,HIGHLAND CRES AT WHITEHALL RD,-79.3828101279848,43.6841201556687,2,13460992,,2022-02-24
3345,25952,AUSTIN AVE & MARJORY AVE,-79.3370067938859,43.6675052483847,2,13463804,,2005-04-18
3346,25953,GILMOUR AVE & MARIA ST,-79.4788725859286,43.666464915359,2,13464301,,2005-04-19
3347,25954,MAIDSTONE ST & RAVEN RD,-79.5041149273927,43.7141368588469,2,13456133,,2005-04-20
3348,25955,DONALD AVE & SILVERTHORN AVE,-79.4665104276134,43.6863015378014,2,13460828,,2005-04-21
3349,25971,MARLEE AVE AT WENDERLY AVE,-79.4455989218254,43.713394498153,2,13456127,,2014-05-29
3350,25972,DUFFERIN ST AT RAMSDEN RD,-79.4508840431401,43.6967522922383,2,13458834,,2005-04-21
3351,25973,HOLIDAY DR AT THE WEST MALL (PX 2215),-79.56870700298293,43.64940599988258,2,13467244,2215,2012-02-02
3352,25978,DUNDAS ST W AT DUNDAS ST W ( S OF BRAD ST),-79.4567007515505,43.6632459726719,2,13464745,,2005-04-18
3353,25979,DUNDAS ST W AT DUPONT ST,-79.4577934691146,43.6642885564947,2,13464621,,2023-09-27
3354,25981,RENFORTH DR AT HIGHWAY 401 W/B ON-RAMP (PX 2396),-79.59158100437811,43.66940599662145,2,14303889,2396,2017-01-19
3355,25992,SELKIRK ST AT WOODYCREST AVE,-79.3429799696001,43.682796906347,2,13461127,,2005-04-21
3356,25993,FRANKLIN AVE AT RUSKIN AVE,-79.4529862445445,43.6623310582119,2,13464914,,2013-09-24
3357,25994,BROCK AVE AT CROATIA ST,-79.4385604147011,43.6575696231145,2,13465637,,2017-07-11
3358,25999,CONCORDE GT AT CONCORDE PL,-79.3283994771933,43.7293549081679,2,13453431,,2024-03-07
3359,26001,GREENWOOD AVE AT OCONNOR DR,-79.3392055742901,43.6956576649883,2,13458739,,2022-04-20
3360,26003,BERNARD AVE AT HURON ST,-79.4036821977232,43.6726669302904,2,13463090,,2007-04-04
3361,26004,CEDARVALE AVE AT SAMMON AVE,-79.3132739334985,43.6914904250004,2,13459463,,2020-09-02
3362,26006,LOWTHER AVE AT MADISON AVE,-79.4036134809253,43.6692199937651,2,13463678,,2005-04-28
3363,26007,LINKWOOD LANE AT ST DENNIS DR,-79.3277790626877,43.7193759807729,2,13454893,,2024-04-16
3364,26008,HURON ST AT PRINCE ARTHUR AVE,-79.4019973213066,43.6683738356464,2,13463811,,2019-04-09
3365,26009,COLLEGE VIEW AVE AT TARTLON RD,-79.4125173542858,43.7018704780091,2,13457928,,2005-05-11
3366,26010,HURON ST AT LOWTHER AVE,-79.402419613817,43.6694595594431,2,13463634,,2005-05-04
3367,26136,CENTENNIAL PARK PLAZA AT EGLINTON AVE,-79.604725,43.6501,1,14228123,,2004-02-17
3368,26148,LIBERTY ST AT FRASER AVE,-79.4240949544605,43.6375948427103,2,13468523,,2022-12-06
3369,26149,LOGAN AVE AT GAMBLE AVE,-79.353665134698,43.6895062449254,2,13459930,,2005-05-17
3370,26150,ATLANTIC AVE AT LIBERTY ST,-79.420539255788,43.6382959473866,2,13468440,,2022-11-02
3371,26151,COLLEGE VIEW AVE AT ELMSTHORPE AVE NORTH INT,-79.4102301979613,43.7023422979845,2,13457844,,2010-06-09
3372,26198,CAVELL AVE AT ROYAL YORK RD,-79.4979090974886,43.6150262770424,2,13470026,,2021-12-01
3373,26216,BERNARD AVE AT MADISON AVE,-79.4048526326631,43.6724214722014,2,13463132,,2005-04-14
3374,26218,DUNN AVE AT SPRINGHURST AVE,-79.4317101870583,43.6336780303601,2,13468923,,2022-08-10
3375,26219,DUNN AVE AT LAKE SHORE BLVD E & F G GARDINER EXPY,-79.4315783491115,43.6332956895971,2,13468971,,2022-08-10
3376,26220,JOHN BEST AVE AT PLAINFIELD RD,-79.504572165469,43.6980177483729,2,13458726,,2005-05-25
3377,26221,SCOTT RD AT YPRES RD,-79.4715841432665,43.6880493264872,2,13460499,,2005-05-24
3378,26222,NORTHDALE BLVD AT NORTHLINE RD,-79.318862664999,43.7097216535595,2,13456422,,2005-05-30
3379,26223,BAIN AVE AT INGHAM AVE,-79.3510510580944,43.6711487422729,2,13463198,,2005-05-31
3380,26224,MOSSOM RD AT RIVERSIDE DR,-79.4862603638844,43.6466024804917,2,13467535,,2024-01-17
3381,26225,ROBINSON ST AT PALMERSTON AVE,-79.4070742725773,43.6483217936537,2,13467070,,2023-11-14
3382,26226,NIAGARA ST AT TECUMSETH ST,-79.4044387264698,43.6413894845477,2,13468039,,2024-07-23
3383,26227,NIAGARA ST AT PORTLAND ST,-79.3992475517253,43.642451032928,2,13467898,,2022-11-16
3384,26228,EUCLID AVE AT ROBINSON ST,-79.4083010590931,43.6480747697215,2,13467109,,2005-06-06
3385,26326,BROADVIEW AVE AT JACK LAYTON WAY AND SIMPSON AVE,-79.3529110733312,43.6661606868352,2,13464054,,2014-09-11
3386,26327,AVA RD AT STRATHEARN RD,-79.4335653868554,43.6960020486148,2,13458941,,2024-05-08
3387,26328,BINSWOOD AVE AT DUNKIRK RD,-79.3226784126696,43.6919142124363,2,13459416,,2016-07-25
3388,26329,DEWBOURNE AVE AT WESTOVER HILL RD,-79.4319706818984,43.6972488871938,2,13458688,,2024-05-08
3389,26339,BALSAM AVE AT QUEEN ST E,-79.2899367101287,43.672162636291,2,13462897,,2022-10-19
3390,26340,APEX RD AT DUFFERIN ST,-79.4552923224386,43.7165588355474,2,13455616,,2007-10-16
3391,26344,LESLIE ST AT RESEARCH RD & VANDERHOOF AVE,-79.3509618191847,43.7135894007083,2,13455862,,2005-06-20
3392,26345,PARKHURST BLVD AT RUMSEY RD,-79.3685804033297,43.7098707473164,2,13456511,,2022-03-10
3393,26346,HOPEDALE AVE AT STANHOPE AVE,-79.3523891662915,43.6956084532837,2,13458785,,2005-06-14
3394,26347,BAKERSFIELD ST AT ST REGIS CRES (PX 2287),-79.4802869946185,43.75432000355991,2,13449875,2287,2005-06-16
3395,26348,ERIE ST AT FALSTAFF AVE,-79.4821202220101,43.7202001125479,2,13455097,,2015-05-19
3396,26349,DUFLAW RD AT ORFUS RD,-79.4634499413146,43.718792408104,2,13455277,,2005-06-27
3397,26350,LANSDOWNE AVE AT WINGOLD AVE,-79.4594144339732,43.7022600592066,2,13457969,,2009-12-14
3398,26351,THE DONWAY E AT GREENLAND RD,-79.3399335849273,43.7337967376244,2,13452795,,2019-04-16
3399,26353,BENTWORTH AVE AT CALEDONIA RD (PX 2063),-79.4686309946463,43.71956600281664,2,13455170,2063,2018-03-08
3400,26354,DAWES RD AT FERRIS RD,-79.2954195583597,43.706317245781,2,13456915,,2013-11-27
3401,26356,DON MILLS RD AT TAYLOR CREEK PARK DRWY,-79.33390500000002,43.7054,1,30003754,,2005-06-07
3402,26357,DON MILLS RD AT FARMCOTE RD,-79.3462492973551,43.7478378546152,2,13450565,,2005-06-07
3403,26358,DON MILLS RD AT GEORGE HENRY BLVD,-79.3464621833663,43.7734984233473,2,13446836,,2019-11-26
3404,26359,OSLER ST AT ST CLAIR AVE,-79.4612030869874,43.6739485173851,2,13463008,,2005-06-28
3405,26360,MILLWOOD RD AT RANDOLPH RD,-79.363218601649,43.703091180237,2,13457611,,2010-02-02
3406,26361,BEVERLY ST AT SULLIVAN ST,-79.3929831966598,43.6517795224404,2,13466461,,2005-06-27
3407,26362,BEACONSFIELD AVE AT QUEEN ST W,-79.4247683768269,43.6429997055401,2,13467882,,2015-05-19
3408,26431,GLENLAKE AVE AT PACIFIC AVE,-79.4652265678677,43.6575667218353,2,13465701,,2005-07-11
3409,26432,GLEBEHOLME BLVD AT WOODMOUNT AVE,-79.316269892241,43.6875771680865,2,13460182,,2005-07-12
3410,26436,HIGHWAY 401 WB AT W R ALLEN RD NB & YORKDALE RD,-79.4483150908131,43.7322832093272,2,13453233,,2005-06-21
3411,26437,W R ALLEN S RAMP TO HIGHWAY 401 EB & WB RAMPS,-79.4503330765896,43.7328734056122,2,13453158,,2005-06-21
3412,26438,BURNHAMTHORPE RD AT LAUREL AVE,-79.555583799843,43.6472752740176,2,13467558,,2012-01-25
3413,26479,COTTINGHAM ST AT SIDNEY ST,-79.3974847648058,43.679654692805,2,13461849,,2005-07-25
3414,26480,MILVERTON BLVD AT WOODMOUNT AVE,-79.3165872530412,43.688379387502,2,13460031,,2005-07-20
3415,26498,WELLINGTON ST W/B E OF UNIVERSITY AVE,-79.3840999206154,43.6463837077363,2,13467345,76,2024-06-06
3416,26542,FRONT ST W W/B E OF LOWER SIMCOE ST,-79.3850157868632,43.6447613799235,2,13467593,263,2023-10-25
3417,26565,GRENOBLE DR AT SPANBRIDGE RD,-79.3269402022117,43.7130128065259,2,13455900,,2005-07-13
3418,26566,STRATHMORE BLVD AT WOODMOUNT AVE,-79.3156076294565,43.6859500795826,2,13460485,,2005-08-03
3419,26567,BROADWAY AVE AT LAIRD DR,-79.3658440988797,43.7162134756413,2,13455482,,2022-02-24
3420,26568,DEAUVILLE LANE AT GRENOBLE DR,-79.330343063757,43.7165831440143,2,13455339,,2018-12-05
3421,26569,GARDEN AVE AT SORAUREN AVE,-79.4428755307578,43.6447181800059,2,13467696,,2024-04-30
3422,26570,MAJOR ST AT ULSTER ST,-79.4041488134145,43.660784120269,2,13465047,,2005-04-20
3423,26664,ISLINGTON AVE AT VAN DUSEN BLVD,-79.5220934643971,43.6415140102298,2,13468227,,2022-02-15
3424,26671,BROADWAY AVE AT BANFF RD,-79.3832777013362,43.7127282643582,2,13456095,,2005-08-16
3425,26672,CASSANDRA BLVD AT UNDERHILL DR,-79.3264416298716,43.7527642050948,2,13449777,,2017-08-25
3426,26673,VALEWOOD AVE AT WYCHWOOD AVE,-79.4252521507444,43.6873327535794,2,13460518,,2005-08-24
3427,26674,BROADWAY AVE AT SUTHERLAND DR,-79.3682726593817,43.7157031925571,2,13455560,,2005-08-15
3428,26675,MAPLEWOOD AVE AT WYCHWOOD AVE,-79.4247703567773,43.6860556836193,2,13460765,,2005-08-25
3429,26676,NORWAY AVE AT WAVERLEY RD,-79.3026777118082,43.6741350351673,2,13462599,,2005-08-29
3430,26677,CLEVELAND ST AT MANOR RD E,-79.3790644198662,43.7062455554836,2,13457107,,2005-08-17
3431,26678,WALPOLE AVE AT REDWOOD AVE,-79.3282112109858,43.6743055990992,2,13462629,,2005-08-22
3432,26679,WALPOLE AVE AT WOODFIELD RD,-79.3252599292636,43.6749695818543,2,13462497,,2005-08-23
3433,26752,CAROLINE AVE AT QUEEN ST E,-79.3353347162472,43.6621170102071,2,13464671,,2015-12-08
3434,26753,FALSTAFF AVE AT MAIDSTONE ST,-79.5047571934283,43.7157409663345,2,13455857,,2024-05-28
3435,26754,EASTERN AVE AT RUSHBROOKE AVE,-79.3311380859773,43.6601096915731,2,13464983,,2015-10-27
3436,26814,COWAN AVE AT SPRINGHURST AVE,-79.4303246336639,43.6339595587962,2,13468890,,2023-06-20
3437,26815,HALTON ST AT SHAW ST,-79.4178557879122,43.6488150968657,2,13467020,,2021-10-14
3438,26843,BAYVIEW AVE AT BAYVIEW RIDGE,-79.3830493372515,43.7422567739795,2,13451543,,2005-09-26
3439,26844,ALDRIDGE AVE AT DANFORTH RD,-79.3171768649279,43.6847380182191,2,13460720,,2005-09-19
3440,26845,CEDARWOOD AVE AT YORK MILLS RD,-79.3942106811276,43.7459349051925,2,13450973,,2005-09-26
3441,26846,CADORNA AVE AT PLAINS RD,-79.34042238617,43.6934469071502,2,13459172,,2005-09-19
3442,26847,COE HILL DR AT ELLIS GNDS,-79.4687821649405,43.6383395631087,2,13468506,,2005-09-26
3443,26848,BROADWAY AVE AT RUMSEY RD,-79.3707022144005,43.715201797198,2,13455642,,2005-09-07
3444,26849,DEWSON ST AT SHAW ST,-79.4209550086146,43.656629937835,2,13465766,,2005-09-15
3445,26850,HUMEWOOD DR AT HUMEWOOD GNDS,-79.4268812021949,43.683308315288,2,13461265,,2005-09-14
3446,26851,LONBOROUGH AVE AT RICHARDSON AVE,-79.4723874385432,43.6932031443073,2,13459559,,2005-08-30
3447,26852,ORMSKIRK AVE AT RIPLEY AVE,-79.4761604494425,43.6391098596613,2,13468434,,2005-09-20
3448,26853,LESMOUNT AVE AT PLAINS RD,-79.3413952660961,43.6932453990717,2,13459220,,2005-09-12
3449,26854,PARKLEA DR AT RUMSEY RD,-79.36929806407,43.7116762787506,2,13456219,,2005-09-08
3450,26855,COLFAX ST AT LONBOROUGH AVE,-79.4682200919867,43.6941411215399,2,13459391,,2005-08-31
3451,26861,KELVIN AVE AT DANFORTH AVE,-79.2949373329301,43.6897164761031,2,13459758,,2005-09-14
3452,26862,LUTTRELL AVE AT DANFORTH AVE,-79.2937955640938,43.6899650542206,2,13459715,,2005-09-19
3453,26863,BESSBOROUGH DR AT EGLINTON AVE E,-79.3739006824276,43.7117328551672,2,13456221,,2022-11-03
3454,26864,EUCLID AVE AT ULSTER ST,-79.4127395714965,43.65906945739,2,13465327,,2023-11-14
3455,26865,PALMERSTON BLVD AT ULSTER ST,-79.4115068814654,43.6593127613285,2,13465292,,2023-11-14
3456,26866,MANNING AVE AT ULSTER ST,-79.4139692334947,43.6588211781265,2,13465377,,2021-09-16
3457,26867,MARKHAM ST AT ULSTER ST,-79.4102931601203,43.6595583261883,2,13465255,,2021-09-14
3458,26868,DON AVON DR AT EGLINTON AVE E,-79.362291981985,43.7140925426578,2,13455811,,2005-10-03
3459,26871,HUTTON AVE AT O CONNOR DR,-79.3274403614707,43.6981905468407,2,13458274,,2005-09-19
3460,26872,BATHURST ST AT HOTSPUR RD,-79.4330029732529,43.7331866614943,2,13453081,,2005-09-19
3461,26873,EASTERN AVE AT WINNIFRED AVE,-79.3351293824341,43.6592197309374,2,13465136,,2005-09-15
3462,26874,PARKSIDE DR AT WESTMINISTER AVE,-79.4566421201872,43.6458189138335,2,13467583,,2005-09-10
3463,26875,W R ALLEN RD AT 510M S OF SHEPPARD & WILSON SUBWAY PKG (PX 1985),-79.46018000052361,43.7465899977114,1,442161,1985,2012-04-25
3464,26876,FINCH AVE W AT KENDLETON DR,-79.589906612158,43.7388083957964,2,13452527,,2020-10-29
3465,26877,PEWTER RD AT SHEPPARD AVE (PX 2563),-79.41876314488563,43.75978936719175,2,13448953,2563,2018-11-28
3466,26878,BARTON AVE AT PALMERSTON AVE,-79.4147833025175,43.6675974828276,2,13463963,,2024-07-23
3467,26879,BARTON AVE AT CLINTON ST,-79.4184084410879,43.6668128260833,2,13464105,,2005-10-05
3468,26880,BARTON AVE AT MANNING AVE,-79.417199216914,43.6670800613467,2,13464049,,2005-10-06
3469,26881,COMMERCIAL RD AT INDUSTRIAL ST,-79.3548943192495,43.7102280782991,2,13456426,,2005-10-05
3470,26885,DALE AVE AT MAPLE AVE,-79.3721365006832,43.6744128677479,2,13462714,,2022-02-24
3471,26886,DANFORTH AVE AT RHODES AVE,-79.3247683941125,43.6831169538554,2,13461023,,2005-09-19
3472,26982,LORD SEATON RD AT UPPER CANADA DR,-79.3968271077899,43.7594374750148,2,13448958,,2005-10-17
3473,26983,HOBSON AVE AT SUNRISE AVE,-79.306793438146,43.7184156665213,2,13454993,,2005-10-13
3474,26984,BARTON AVE AT MARKHAM ST,-79.4135908641501,43.6678539538034,2,13463923,,2005-10-12
3475,26985,BROADWAY AVE AT REDPATH AVE,-79.3938490110661,43.7106002212132,2,13456452,,2018-10-31
3476,26986,REDPATH AVE AT ROEHAMPTON AVE,-79.3932674982881,43.709085261609,2,13456722,,2005-10-20
3477,26987,MARMOT ST AT SOUDAN AVE,-79.3826799401937,43.7074102804801,2,13456946,,2005-10-18
3478,27043,MARKET ST AT WILTON ST,-79.3715457672487,43.6476444875739,2,13467101,,2020-01-25
3479,27044,BELGRAVIA AVE AT LOCKSLEY AVE,-79.4479434149391,43.6978400835908,2,13458622,,2005-10-27
3480,27045,AVON DR AT BICKNELL AVE,-79.4762338177189,43.6875276641573,2,13460608,,2005-10-24
3481,27046,LOCKSLEY AVE AT WHITMORE AVE,-79.4482622761439,43.6985974885059,2,13458476,,2005-10-31
3482,27047,LIVINGSTONE AVE AT LOCKSLEY AVE,-79.4476356702708,43.6971054470344,2,13458758,,2005-10-26
3483,27049,HOPEWELL AVE AT LOCKSLEY AVE,-79.4485519819516,43.6993205124111,2,13458360,,2005-11-01
3484,27051,BICKNELL AVE AT ROTHERHAM AVE,-79.4752963001465,43.6853717070314,2,13460998,,2005-10-25
3485,27052,OSSINGTON AVE AT PENDRITH ST,-79.4272595949681,43.6658607168268,2,13464281,,2022-02-15
3486,27053,DUPONT ST AT PERTH AVE,-79.4523941865511,43.6654760163235,2,13464396,,2018-09-18
3487,27054,BLOOR ST AT DORVAL RD,-79.4542596268496,43.6559396550735,2,13465944,,2024-06-25
3488,27055,COLLINSON BLVD / STADACONA DR AT WILSON AVE,-79.4369868491585,43.7367752771858,2,13452536,,2005-10-31
3489,27056,RAMP HIGHWAY 427 NB AT RATHBURN RD,-79.5668482710091,43.6543474436093,2,13466423,,2005-10-24
3490,27060,RAMP HIGHWAY 427 SB AT RATHBURN RD,-79.5678119478669,43.6541203659193,2,13466459,,2005-10-24
3491,27084,COMMERCIAL RD AT LAIRD DR (PX 2220),-79.36279400454174,43.70854899797658,2,13456733,2220,2017-01-12
3492,27085,BAIN AVE AT CARLAW AVE,-79.3447406298352,43.6724320808258,2,13462984,,2005-11-03
3493,27086,CARLAW AVE AT DINGWALL AVE,-79.3450152496469,43.6731027821119,2,13462868,,2005-11-02
3494,27091,ALHAMBRA AVE AT BLOOR ST W,-79.4538198288722,43.6560395912925,2,13465931,,2005-10-24
3495,27194,LAWRENCE AVE E AT THE BRIDLE PATH,-79.364949934283,43.7334860859348,2,13452890,,2019-12-19
3496,27195,DEWHURST BLVD AT FIELDING AVE,-79.3400376265631,43.681677078474,2,13461333,,2005-11-15
3497,27196,CLONMORE DR AT QUEENSBURY AVE,-79.2765624673706,43.6906693157822,2,13459524,,2024-02-13
3498,27197,BALTIC AVE AT DEWHURST BLVD,-79.3403513218487,43.6825100751414,2,13461178,,2019-06-11
3499,27198,DORCHESTER AVE AT THE QUEENSWAY,-79.5179296221334,43.622897326164,2,13469709,,2005-11-21
3500,27199,CENTRAL PARK RDWY AT CORDOVA AVE - WEST INTERSECTION,-79.5269642933643,43.6479405915246,2,13467403,2630,2019-06-18
3501,27200,ESSEX ST AT OSSINGTON AVE,-79.4275714482316,43.6665208027825,2,13464182,,2021-09-15
3502,27209,ALGONQUIN AVE AT PARKSIDE DR,-79.45553007989,43.643120541868,2,13467914,,2005-11-24
3503,27210,BROADVIEW AVE AT WITHROW AVE,-79.3532158121881,43.6697068382931,2,13463447,,2022-10-19
3504,27211,DUNDAS ST W AT LAKEVIEW AVE,-79.4226748224748,43.6493843648078,2,13466932,,2005-11-24
3505,27212,PARKSIDE DR AT WRIGHT AVE,-79.4558888044067,43.6440025812679,2,13467812,,2005-11-24
3506,27213,BROADVIEW AVE AT MILLBROOK CRES (PX 2610),-79.3549057884553,43.6719890951258,2,13463084,2710,2022-11-05
3507,27214,BANBURY RD AT DENLOW BLVD,-79.3694075068534,43.7447755641108,2,13451111,,2005-11-29
3508,27215,BROOKE AVE AT CLYDE AVE,-79.4241085362106,43.7322081859809,2,13453203,,2005-11-23
3509,27216,BANNOCKBURN AVE AT CLYDE AVE,-79.4244798581717,43.7330680494717,2,13453080,,2005-11-28
3510,27220,BLOOR ST AT COSMO RD,-79.5158048748829,43.6463805639437,2,13467609,,2005-11-14
3511,27221,JONES AVE AT STRATHCONA AVE,-79.3388529081537,43.6768426720156,2,13462203,,2024-07-09
3512,27222,HARBORD ST AT ROXTON RD,-79.4230685800181,43.6587850696142,2,13465403,,2005-11-14
3513,27223,BELLMAN AVE AT EVANS AVE,-79.5333091289229,43.614200766377,2,13470077,,2018-11-01
3514,27224,BLOOR ST W AT RESURRECTION RD,-79.5308157055118,43.6430367705375,2,14203989,1069,2024-04-30
3515,27226,EASTERN AVE AT QUEEN ST E (WEST LEG),-79.3148532904218,43.6667210728208,2,13463876,,2018-12-20
3516,27227,DALEMOUNT AVE AT GLENCAIRN AVE,-79.4327294163273,43.7113664780792,2,13456419,,2013-11-14
3517,27228,DOVERCOURT RD AT HARRISON ST,-79.4250446102908,43.6502289477536,2,13466785,,2005-11-14
3518,27229,CORNING RD AT LESLIE ST AT WILD BRIARWAY (N SIDE),-79.3661511862043,43.7819807375513,2,13445759,,2022-09-27
3519,27300,COMSTOCK RD AT LEBOVIC AVE (PX 1941),-79.28878900311868,43.72068600221634,2,14074098,1941,2015-06-15
3520,27311,ASHTONBEE RD AT BIRCHMOUNT RD,-79.2789025079328,43.7328624617652,2,13452801,1996,2023-04-18
3521,27312,NORTH QUEEN ST AT VANSCO RD,-79.5358422904361,43.6235597034299,2,13469690,,2022-04-21
3522,27424,CLARKE ST AT RESEARCH RD,-79.3564431897569,43.712445073988,2,13456075,,2005-12-22
3523,27425,LESLIE ST AT WICKSTEED AVE,-79.3506191254911,43.7128463763755,2,13455987,,2020-01-30
3524,27426,GATEWAY BLVD AT GRENOBLE DR N TCS AT MCDONALDS DRWY(PX 1974),-79.33418499963324,43.71492599783231,2,13455608,1974,2009-11-23
3525,27497,HOLBORNE AVE AT WOODMOUNT AVE,-79.3192728743301,43.6944849314355,2,13458921,,2006-01-09
3526,27498,FOXWARREN DR AT HAWKSBURY DR,-79.3835976887236,43.7720412058401,2,13447108,,2005-12-01
3527,27564,DIXON RD AT # 557 W OF DIXON RD,-79.5732981665404,43.6910842008356,2,13460180,,2006-01-16
3528,27571,QUEENSDALE AVE AT WOODMOUNT AVE,-79.3172323885772,43.689847065304,2,13459783,,2006-01-30
3529,27572,VIRGINIA AVE AT WOODMOUNT AVE,-79.3195864260985,43.6951595962876,2,13458780,,2006-01-16
3530,27573,BARKER AVE AT WOODMOUNT AVE,-79.3189341950037,43.6936910397557,2,13459065,,2006-01-10
3531,27574,BELLAMY RD N AT NELSON ST (PX 2052),-79.23107300359437,43.746517996808755,2,13450508,2052,2010-05-31
3532,27575,ALEXANDER ST AT MAITLAND TER,-79.383101964041,43.66303972335,2,13464643,,2006-02-07
3533,27578,MCNICOLL AVE AT MORBANK DR,-79.3087812489495,43.8092100835565,2,13442607,,2018-03-29
3534,27579,DUFFERIN ST AT MELBOURNE AVE,-79.4279822415644,43.6405765440595,2,13468186,,2017-11-21
3535,27580,HIGHWAY 401 E/B ON RAMP AT PROGRESS AVE,-79.2323157178066,43.7855514628535,2,13503908,,2006-01-31
3536,27581,WOLVERLEIGH BLVD AT WOODMOUNT AVE,-79.3159251836818,43.6867726173121,2,13460326,,2006-02-13
3537,27582,SPRINGDALE BLVD AT WOODMOUNT AVE,-79.3169235658795,43.6891402033062,2,13459900,,2006-01-31
3538,27660,CHURCH ST AT WOOD ST (PX 2036),-79.37975500557083,43.6628249992501,2,13464666,2036,2016-04-20
3539,27695,MCCOWAN RD AT 180M N OF LAWRENCE AVE E SCARBOROUGH GENERAL,-79.24555225634677,43.75657986650159,1,109516,2006,2015-05-04
3540,27702,ALBION RD W/B W OF KIPLING AVE,-79.5803271774737,43.7396865864766,2,13452362,734,2023-10-12
3541,27708,LOWER JARVIS ST AT WILTON ST,-79.37077968107,43.6478361723571,2,13467071,,2022-03-24
3542,27722,MARLOW AVE AT MILVERTON BLVD,-79.3374987209976,43.6839291352489,2,13460917,,2006-02-28
3543,27723,LYALL AVE AT MALVERN AVE,-79.2932091460564,43.6815767071408,2,13461232,,2022-04-20
3544,27724,BARFIELD AVE AT MEMORIAL PARK AVE,-79.3323540089538,43.6912716368232,2,13459553,,2006-03-22
3545,27766,DUFRESNE CRT AT GRENOBLE DR,-79.329654538453,43.715311169673,2,13455532,,2006-03-29
3546,27804,BIRCHBANK LANE AT DUTCH MYRTLEWAY AND THE DONWAY E,-79.3437910286086,43.7409465425915,2,13451666,,2006-04-06
3547,27805,DUNCAIRN ROAD AT THE DONWAY W,-79.3465248709887,43.739673630429,2,13451876,,2021-12-14
3548,27806,DUPONT ST AT OSLER ST,-79.4565932763683,43.664569596933,2,13464573,,2015-04-21
3549,27807,FERRAND DR W AT ROCHEFORT DR,-79.3349572718405,43.7187304245923,2,13455009,,2023-06-27
3550,27808,DEAUVILLE LANE AT FERRAND DR E & ROCHEFORT DR,-79.331970666066,43.7194143358673,2,13454891,,2023-06-20
3551,27809,CARDIFF ROAD AT FAIRFIELD ROAD,-79.3839661568069,43.7117018762219,2,13456248,,2006-03-28
3552,27810,GLEBEMOUNT AVE AND WOLVERLEIGH BLVD,-79.318336818427,43.6862697651031,2,13460431,,2006-04-13
3553,27811,CARLINGVIEW DR AT WORCHESTER ROAD (PX 2203),-79.59865599893548,43.693557001270754,2,13459796,2203,2014-02-06
3554,27812,LANSDOWNE AVE AT WHYTOCK AVE (PX 2492),-79.44114199471913,43.653850002305674,2,13466235,2492,2024-03-24
